kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set
5184472,1,553.947,8.50E-03,181.546,1.11E-02,1.758,1.53E+00,UNK
5184584,1,53.4495,6.48E-05,149.201,1.00E-03,5.303,1.95E-01,PC
5184709,1,10.5791,2.43E-05,141.075,1.79E-03,1.577,1.11E-01,AFP
5202905,3,0.565723,1.47E-05,131.736,4.06E-03,2.35,4.49E+00,NTP
5202905,4,0.768916,1.10E-05,132.11,3.92E-03,3.424,7.10E+00,NTP
5206128,1,0.659772,1.86E-05,131.94,7.91E-03,2.136,9.25E+00,AFP
5206128,2,0.659798,1.05E-05,131.592,2.94E-03,2.124,1.71E+00,AFP
5217791,1,0.966849,1.27E-05,132.156,4.61E-03,6.342,1.77E+01,NTP
5217891,1,161.24,5.17E-03,189.172,2.32E-02,23.74,1.21E+00,AFP
5217891,2,0.839144,1.44E-05,131.934,6.50E-03,3.464,9.00E+00,UNK
5265212,1,43.0916,7.88E-04,136.272,1.45E-02,14.5,6.57E-01,NTP
5265699,1,0.689044,9.63E-06,132.166,1.64E-03,1.679,1.06E+00,AFP
5265699,2,0.689095,6.14E-06,131.522,2.06E-03,1.822,1.00E+00,AFP
5266937,1,5.91707,0.00E+00,132.9,0.00E+00,12.5,0.00E+00,UNK
5267721,1,0.63221,1.10E-05,131.963,2.34E-03,2.061,1.66E+00,AFP
5286548,1,699.369,1.30E-02,191.362,1.62E-02,7.678,2.72E+00,UNK
5286780,1,0.722429,9.49E-06,132.207,2.60E-03,2.96,2.77E+00,AFP
5286780,2,0.722505,1.14E-05,131.795,3.22E-03,4.13,5.17E+00,AFP
5286786,1,9.94872,8.78E-06,138.553,7.27E-04,3.181,6.37E-02,AFP
5301952,1,1.76652,2.91E-05,132.444,8.31E-03,5.115,2.82E+00,UNK
5301955,1,0.683965,6.84E-06,131.713,7.49E-04,1.296,9.75E-02,UNK
5302006,1,6.14631,1.25E-05,132.75,1.54E-03,3.187,3.32E-01,AFP
5308666,1,0.784499,4.42E-06,131.994,8.25E-04,1.366,1.03E-01,AFP
5308666,2,0.784689,7.14E-06,131.823,1.85E-03,1.747,2.76E-01,AFP
5308777,1,0.944604,2.98E-06,132.23,6.37E-04,2.841,3.93E-01,AFP
5358241,1,18.6493,4.89E-05,137.474,2.19E-03,4.415,6.34E-01,PC
5358241,2,38.5574,1.41E-04,163.857,2.95E-03,5.249,4.33E-01,PC
5358241,3,9.75201,3.85E-05,138.781,3.12E-03,4.032,4.94E-01,PC
5358323,1,1.29621,1.14E-05,132.001,2.50E-03,2.813,3.63E-01,UNK
4937340,2,4.66093,3.78E-05,132.778,5.45E-03,1.753,4.03E-01,UNK
4937379,1,1.68715,1.52E-05,133.122,3.73E-03,6.235,5.05E+00,UNK
4937379,2,3.3741,6.49E-05,133.704,1.44E-02,5.434,5.29E-01,UNK
4949214,1,0.922038,1.64E-07,132.073,4.26E-05,2.587,2.83E-03,UNK
4949524,1,1.23307,1.98E-06,132.502,4.00E-04,1.42,9.49E-02,AFP
4949751,1,31.8051,4.13E-05,154.585,1.09E-03,7.729,7.48E-02,AFP
5003117,2,37.608,9.50E-05,132.132,2.08E-03,6.067,5.13E-01,AFP
5003342,1,0.923722,8.99E-06,131.716,3.36E-03,3.657,3.46E+00,AFP
5003342,2,0.923713,9.97E-06,132.18,3.38E-03,2.848,3.42E+00,AFP
5003670,1,7.99137,6.29E-05,136.268,6.22E-03,3.265,3.27E-01,PC
5022440,1,3.69395,1.67E-07,133.611,2.89E-05,2.248,3.85E-03,AFP
5022440,2,3.69395,5.32E-07,131.763,9.11E-05,2.192,1.17E-02,AFP
5022535,1,0.662566,1.26E-05,131.593,2.59E-03,1.614,7.73E-01,NTP
5036037,2,0.544645,1.54E-05,131.577,2.66E-03,1.499,1.20E+00,AFP
5036037,3,0.5151,1.07E-05,131.63,2.34E-03,1.884,1.52E+00,UNK
5036480,1,1.06102,5.70E-06,132.517,1.65E-03,2.212,4.52E-01,AFP
5036491,1,0.73693,2.05E-05,131.982,6.04E-03,1.645,3.85E+00,AFP
5088400,1,8.82719,3.96E-05,139.731,3.60E-03,2.52,3.37E-01,PC
5088536,1,27.5087,2.09E-05,154.596,6.45E-04,5.852,1.44E-01,PC
5088536,2,8.45747,2.17E-05,139.067,2.03E-03,3.315,6.51E-02,PC
5088536,3,87.5177,4.06E-04,201.159,3.91E-03,1.866,1.80E-01,PC
5110423,1,2.68523,8.65E-07,133.729,2.29E-04,3.763,6.61E+00,AFP
5111544,1,459.258,2.24E-02,260.322,2.94E-02,4.828,4.77E+00,NTP
5111801,1,0.562002,1.05E-05,132.03,2.06E-03,2.039,1.94E+00,UNK
5112198,1,3.21588,7.72E-05,133.51,1.86E-02,4.936,2.43E-01,NTP
5130472,1,2.47917,2.07E-05,133.447,4.44E-03,3.077,4.24E-01,UNK
5130563,1,0.915788,3.25E-06,132.272,4.98E-04,0.8779,2.67E-02,NTP
5130740,1,210.306,3.83E-05,285.127,1.22E-04,6.643,1.04E-02,AFP
5130890,1,0.910578,8.80E-06,131.521,2.65E-03,2.731,5.32E-01,AFP
5184863,1,9.03811,1.28E-04,133,1.11E-02,12.18,1.94E-01,NTP
5184863,2,4.51958,6.26E-05,132.288,9.67E-03,14.17,3.62E+00,NTP
5184911,1,4.11582,7.10E-06,134.121,1.06E-03,1.446,6.68E-02,PC
5184911,2,106.262,1.35E-03,132.232,1.02E-02,6.679,1.15E+00,UNK
5206233,1,6.19585,4.72E-06,134.237,6.23E-04,2.526,4.36E-02,AFP
5206233,2,3.09795,3.40E-06,134.269,6.78E-04,1.781,1.52E-01,UNK
5206767,1,0.801009,3.39E-05,131.696,1.73E-02,2.43,1.33E+01,AFP
5206767,2,0.801197,1.84E-05,131.922,6.45E-03,2.536,3.43E+00,AFP
5217910,1,3.55371,3.41E-05,132.124,6.15E-03,6.317,9.70E-01,AFP
5217910,2,3.55466,2.99E-05,133.515,5.63E-03,14.37,6.98E+00,AFP
5218014,1,10.8453,3.27E-06,138.334,2.53E-04,4.35,3.51E+01,AFP
5218014,2,10.8453,4.50E-06,142.235,3.45E-04,5.295,6.83E-01,AFP
5267721,2,0.631167,9.44E-06,131.705,2.54E-03,1.864,3.28E+00,AFP
5267867,1,1.12829,8.47E-06,131.978,1.55E-03,0.9692,4.42E-01,UNK
5267867,2,0.564171,3.77E-05,132.071,2.03E-02,4.316,4.20E+01,UNK
5286786,2,9.94874,1.11E-05,133.803,9.01E-04,3.814,7.34E-02,AFP
5287619,1,0.840809,4.47E-05,132.155,2.04E-02,2.254,2.18E+01,UNK
5287983,1,2.50708,1.90E-06,133.398,3.63E-04,1.417,9.84E-02,AFP
5302167,1,0.912605,1.73E-05,131.797,7.26E-03,2.008,3.56E+00,UNK
5302556,1,2.22435,2.26E-05,132.668,4.82E-03,6.463,2.37E+00,NTP
5302556,2,0.74154,2.57E-05,132.212,1.24E-02,1.141,1.74E-01,NTP
5302643,1,69.2005,4.40E-04,145.95,5.39E-03,5.326,3.10E-01,AFP
5308778,1,20.2828,9.48E-05,137.051,3.40E-03,34.95,9.79E-02,UNK
5308780,1,2.16688,2.56E-05,131.622,7.47E-03,8.336,1.35E+01,AFP
5308780,2,2.16699,2.54E-05,132.647,7.13E-03,7.539,9.38E+00,AFP
5308851,1,1.97679,2.89E-05,131.704,7.98E-03,6.203,7.96E+00,UNK
5358624,1,3.52563,1.25E-07,134.792,2.33E-05,2.624,5.82E-03,PC
5359678,1,3.11531,1.91E-07,133.124,4.76E-05,5.009,1.06E-02,UNK
5360082,1,11.355,4.32E-06,133.2,3.05E-04,13.98,1.57E-02,AFP
4937435,1,0.505736,8.58E-06,131.919,2.40E-03,1.729,2.73E+00,AFP
4937435,2,0.50573,1.26E-05,131.674,3.03E-03,1.675,3.57E+00,AFP
4937872,1,0.626286,5.50E-03,132.075,1.26E+00,1.524,1.71E+01,UNK
4937872,2,2.08167,1.18E-05,132.927,2.48E-03,1.505,1.63E-01,AFP
4949769,1,1.56409,7.95E-06,132.95,1.59E-03,1.31,2.04E-01,AFP
4949769,2,1.56402,1.07E-05,131.562,2.69E-03,1.593,1.25E-01,AFP
4949795,1,1.56402,1.82E-05,133.061,6.28E-03,4.993,5.41E+00,AFP
4949801,1,1.56409,2.33E-05,133.024,8.47E-03,7.66,1.54E+01,AFP
5003670,2,3.33926,2.34E-05,134.157,4.39E-03,2.583,2.38E-01,UNK
5004705,1,0.900297,1.96E-05,132.133,4.87E-03,2.949,6.13E+00,NTP
5004909,1,40.6546,4.97E-04,164.501,1.05E-02,7.737,1.14E+00,PC
5005121,1,76.4227,5.91E-04,164.484,6.20E-03,7.419,1.11E+00,PC
5022828,1,23.5541,1.19E-04,144.214,4.12E-03,7.226,3.46E-01,PC
5022900,1,1.0568,1.11E-05,131.718,4.49E-03,3.848,5.89E+00,UNK
5022943,1,0.637251,7.23E-06,131.932,1.98E-03,2.198,1.37E+00,AFP
5023338,1,0.563823,5.65E-06,131.702,7.28E-04,1.028,6.13E-02,AFP
5036491,2,0.736952,4.69E-05,132.25,1.51E-02,1.957,3.51E+00,AFP
5036491,3,1.24098,3.07E-05,132.361,1.31E-02,2.518,2.19E+00,UNK
5036493,1,0.736978,8.29E-06,131.958,3.20E-03,2.253,1.40E+00,AFP
5036493,2,0.736964,1.02E-05,132.213,3.82E-03,2.316,1.56E+00,AFP
5088591,1,14.5324,1.39E-05,140.725,7.75E-04,3.206,1.86E-01,PC
5089498,1,0.638747,1.22E-05,131.971,1.10E-03,2.009,3.04E-01,AFP
5089498,2,0.638725,1.45E-05,131.77,9.56E-04,2.031,3.49E-01,AFP
5089498,3,0.638726,1.82E-05,131.551,1.88E-03,2,1.43E+00,AFP
5112567,1,1.61589,4.34E-06,133.13,6.78E-04,0.9016,5.72E-02,AFP
5113053,1,1.59258,1.51E-07,131.687,5.25E-05,4.785,4.35E-03,AFP
5113146,1,18.7898,1.95E-05,143.821,1.38E-03,4.128,1.43E-02,AFP
5113557,1,0.867069,1.97E-05,132.143,6.58E-03,2.53,1.48E+00,AFP
5113557,2,0.867455,1.06E-04,132.329,3.87E-02,4.693,1.25E+02,AFP
5130890,2,0.910595,8.52E-06,132.014,2.67E-03,3.304,9.04E-01,AFP
5130983,1,86.4386,3.71E-04,144.589,3.86E-03,4.664,8.39E-01,AFP
5130983,2,86.4414,9.53E-04,200.561,9.16E-03,9.723,3.67E-01,AFP
5131180,1,14.8518,1.52E-05,133.444,8.53E-04,3.483,1.72E-01,PC
5185032,1,0.571134,9.10E-06,131.58,2.30E-03,2.05,1.99E+00,AFP
5185032,2,0.571141,1.20E-05,131.855,2.63E-03,2.046,2.35E+00,AFP
5185153,1,3.25178,4.40E-05,134.394,8.93E-03,12.05,1.03E+01,AFP
5207238,1,1.00931,1.22E-05,131.715,1.42E-03,2.964,6.25E-01,UNK
5207238,2,0.504653,1.38E-05,131.96,1.33E-03,1.357,1.19E+00,UNK
5207710,1,389.085,1.41E-02,511.146,1.47E-02,11.79,6.04E-01,UNK
5207966,1,0.991955,1.59E-02,132.26,5.54E+00,0.8484,8.29E+02,AFP
5218441,1,3.61376,9.17E-07,131.671,1.85E-04,5.577,1.39E-02,AFP
5218441,2,1.80688,6.55E-06,131.67,1.97E-03,4.716,1.44E+00,UNK
5218486,1,0.601504,2.59E-05,131.722,5.39E-03,1.678,1.23E+00,UNK
5218618,1,3.43815,3.19E-05,134.426,5.88E-03,7.313,1.40E+00,NTP
5268955,1,12.8225,7.95E-05,137.387,4.97E-03,18.8,7.20E-01,UNK
5269407,1,0.958872,4.22E-08,131.687,8.74E-06,2.549,9.88E-04,UNK
5269411,1,14.095,1.88E-04,134.595,1.04E-02,16.87,8.24E-01,NTP
5269467,1,33.8679,1.66E-04,137.515,4.06E-03,3.69,6.29E-01,PC
5287983,2,2.50704,1.15E-05,132.152,2.09E-03,1.175,1.46E-01,AFP
5288019,1,487.216,7.94E-03,204.15,1.31E-02,9.69,3.61E-01,NTP
5288071,1,205.272,1.86E-03,179.392,7.64E-03,12.1,1.62E+00,UNK
5288071,2,459.301,6.43E-03,260.246,6.57E-03,3.271,2.60E+00,NTP
5302643,2,0.557895,7.71E-04,131.732,1.59E-01,1.577,6.58E+00,AFP
5302643,3,0.558327,2.62E-05,131.933,4.78E-03,1.538,2.71E+00,AFP
5302643,4,0.558661,0.00E+00,131.934,0.00E+00,2,0.00E+00,AFP
5302881,1,1.96582,2.52E-05,131.865,6.69E-03,4.33,1.66E+00,UNK
5308886,1,485.604,9.32E-03,468.945,1.23E-02,13.43,2.49E+00,UNK
5309078,1,0.807212,9.84E-06,132.085,3.46E-03,2.78,3.30E+00,UNK
5309353,1,1.37637,2.63E-06,132.571,6.56E-04,1.749,3.59E-02,AFP
5309353,2,1.37636,9.87E-06,131.889,2.18E-03,1.397,9.79E-02,AFP
5360082,2,11.355,1.50E-05,138.872,1.05E-03,13.85,4.94E-02,AFP
5360920,1,14.624,3.32E-05,144.452,1.83E-03,1.96,1.56E-01,PC
5360974,1,29.8041,1.40E-04,150.684,4.26E-03,2.335,6.44E-01,AFP
5360974,2,29.8044,4.29E-04,145.62,1.31E-02,4.3,1.53E+00,AFP
4937872,3,2.08167,1.87E-05,131.613,4.57E-03,2.642,3.39E-01,AFP
4938281,1,1.45145,1.03E-05,131.766,3.60E-03,4.519,2.52E+00,AFP
4938281,2,1.45165,5.68E-05,132.812,3.53E-02,1.809,1.16E+00,AFP
4938281,3,1.45148,1.92E-05,131.943,2.24E-02,9.191,4.44E+01,AFP
4949825,1,1.56409,1.77E-05,133.036,6.14E-03,4.918,6.06E+00,AFP
4950232,1,0.979436,3.17E-06,132.425,6.06E-04,1.108,1.42E-01,AFP
4950341,1,611.067,1.54E-02,134.347,1.95E-02,16.51,1.49E+00,UNK
4950557,1,24.7148,3.16E-07,149.493,1.12E-05,5.094,5.62E-04,UNK
5005618,1,341.009,1.36E-01,287.999,3.23E-01,10.18,1.62E+01,UNK
5007345,1,7.01071,2.27E-05,138.405,2.40E-03,2.163,1.77E-01,PC
5007640,1,2.10453,1.77E-05,132.896,3.67E-03,7.08,3.41E+00,AFP
5007640,2,2.10455,1.36E-05,132.265,2.87E-03,4.772,6.93E-01,AFP
5023338,2,0.563822,6.02E-06,131.944,8.17E-04,1.026,6.03E-02,AFP
5023338,3,0.563814,1.06E-05,131.547,1.06E-03,1.06,1.14E-01,AFP
5023948,1,1.82469,5.09E-08,132.866,1.76E-05,4.088,1.16E-03,AFP
5036516,1,1.06097,1.60E-07,132.564,3.83E-05,2.463,1.10E-02,AFP
5036530,1,2.73512,7.40E-05,133.642,1.74E-02,11.7,2.93E+01,UNK
5036530,2,1.36514,3.02E-05,132.091,1.41E-02,1.864,1.22E-01,UNK
5036537,1,1.061,2.96E-07,132.527,7.98E-05,2.237,8.73E-03,AFP
5090286,1,109.197,2.90E-03,204.788,2.09E-02,14.36,6.45E-01,NTP
5090690,1,12.0117,6.57E-07,140.601,4.23E-05,3.754,3.67E-03,AFP
5090937,1,1.95571,2.65E-05,133.272,6.71E-03,11.54,2.38E+01,NTP
5091016,1,5.76566,2.52E-05,134.962,3.34E-03,2.653,2.25E-01,AFP
5113794,1,1.11123,1.23E-05,131.89,4.37E-03,3.697,1.84E+00,UNK
5113809,1,1.54737,1.72E-05,132.887,4.98E-03,4.902,3.39E+00,AFP
5113809,2,1.54755,1.79E-05,131.895,5.23E-03,4.355,3.80E+00,AFP
5131276,1,0.668848,4.00E-06,131.858,7.70E-04,1.278,1.09E-01,AFP
5164255,1,15.3756,1.05E-05,142.866,6.56E-04,3.252,5.18E-02,PC
5164458,1,0.715461,1.50E-05,131.784,2.97E-03,1.419,9.77E-02,NTP
5164794,1,1.04287,1.64E-05,132.018,9.56E-03,2.015,3.50E-01,UNK
5185153,2,3.25135,5.04E-05,132.826,1.06E-02,13.77,1.43E+01,AFP
5185321,1,6.20505,7.96E-05,134.571,9.48E-03,14.67,2.88E+00,AFP
5185321,2,6.20479,9.53E-05,136.731,1.12E-02,10.72,2.45E-01,AFP
5185897,1,4.08139,6.48E-06,133.862,1.06E-03,2.345,1.91E-01,PC
5207966,2,0.995053,1.42E-05,131.957,4.31E-03,2.281,8.45E-01,AFP
5208962,1,0.876821,1.33E-05,131.791,3.13E-03,1.207,5.89E-01,PC
5209234,1,1.00305,4.61E-06,131.667,9.15E-04,1.407,4.49E-02,NTP
5209234,2,0.573186,4.57E-06,131.946,8.81E-04,1.399,4.54E-01,AFP
5209234,3,0.573179,0.00E+00,131.505,0.00E+00,2,0.00E+00,AFP
5218835,1,2.26499,2.27E-05,133.324,4.99E-03,5.262,2.08E+00,NTP
5219207,1,0.832336,1.46E-05,132.099,3.32E-03,1.376,2.75E-01,AFP
5219207,2,0.832336,1.25E-05,131.686,2.88E-03,1.406,2.58E-01,AFP
5269603,1,1.00706,1.34E-05,132.274,4.28E-03,2.621,3.94E-01,UNK
5270698,1,3.96433,1.66E-07,132.065,2.74E-05,4.703,4.11E-03,AFP
5270698,2,1.98216,2.46E-06,132.068,5.62E-04,4.309,1.58E-01,UNK
5271090,1,10.1552,6.59E-05,139.296,5.14E-03,1.27,9.23E-01,NTP
5288543,1,1.72854,5.44E-08,131.8,1.85E-05,5.116,1.50E-03,UNK
5288570,1,1.72851,5.98E-06,131.814,1.72E-03,3.304,4.00E-01,AFP
5288577,1,1.72848,9.06E-06,131.832,2.62E-03,3.283,4.86E-01,AFP
5288937,1,0.893249,9.72E-06,131.846,2.10E-03,2.638,5.62E-01,AFP
5303322,1,14.1355,5.36E-04,145.082,2.99E-02,14.61,9.32E-01,UNK
5303346,1,37.3248,4.08E-05,143.039,8.71E-04,7.03,6.50E-02,AFP
5303346,2,18.6624,4.56E-05,142.734,2.05E-03,9.441,1.23E-01,UNK
5303551,1,2.39909,5.19E-06,133.064,1.29E-03,3.148,5.54E-02,AFP
5309547,1,1.68199,1.76E-05,132.38,6.30E-03,5.368,5.44E+00,UNK
5309796,1,1.80851,1.47E-05,132.605,3.45E-03,3.236,1.23E+00,AFP
5309796,2,1.80848,1.66E-05,133.086,3.97E-03,4.821,2.26E+00,AFP
5309849,1,0.944965,5.87E-05,132.204,1.42E-02,1.921,6.02E-01,UNK
5361145,1,0.845829,1.01E-05,131.508,3.20E-03,3.047,3.42E+00,NTP
5364071,1,7.20385,5.43E-06,134.267,5.75E-04,2.616,1.54E-01,PC
5364071,2,2.57657,2.43E-06,133.48,4.76E-04,1.669,1.24E-01,PC
5364071,3,10.9128,1.93E-05,137.114,1.51E-03,3.066,1.17E-01,PC
4938893,1,0.589761,1.36E-05,131.699,5.17E-03,1.875,5.20E+00,NTP
4939265,1,4.84507,1.25E-05,134.95,1.59E-03,1.833,4.15E-01,UNK
4939281,1,0.53072,1.22E-05,131.949,1.11E-03,1.437,1.67E-01,UNK
4950985,1,0.707335,1.51E-05,131.922,5.89E-03,2.73,3.26E+00,UNK
4951030,1,0.501955,1.57E-03,131.734,2.25E-01,1.2,7.97E+00,AFP
4951030,2,0.502028,7.73E-06,131.873,1.06E-03,1.501,3.31E-01,AFP
4951030,3,0.502021,0.00E+00,131.539,0.00E+00,1.5,0.00E+00,AFP
5008211,1,1.80574,1.65E-05,131.837,4.85E-03,5.906,2.03E+00,UNK
5008245,1,2.60727,1.16E-06,131.83,2.66E-04,2.649,5.83E-02,PC
5008501,1,0.968015,3.75E-06,131.76,7.19E-04,1.027,2.79E-02,AFP
5008689,1,438.656,1.14E-02,544.085,1.55E-02,11.78,1.36E+00,UNK
5023956,1,1.82464,5.58E-07,132.887,1.91E-04,3.602,1.64E-02,AFP
5024126,1,0.787133,9.59E-06,131.725,1.62E-03,0.9754,9.14E-02,AFP
5024138,1,0.833986,9.54E-06,132.215,1.85E-03,1.12,1.01E-01,AFP
5024138,2,0.833927,2.06E-05,131.823,3.92E-03,1.089,1.83E-01,AFP
5036538,1,1.06101,2.30E-08,132.52,5.02E-06,2.648,1.22E-03,UNK
5036705,1,4.14785,2.42E-05,135.539,4.02E-03,3.587,1.79E-01,PC
5036761,1,0.738585,1.22E-05,131.958,2.89E-03,2.386,1.40E+00,AFP
5036761,2,0.738645,9.85E-06,131.786,4.23E-03,2.825,2.02E+00,AFP
5091075,1,1.25632,1.10E-05,131.69,2.55E-03,2.296,7.28E-01,NTP
5091614,1,21.1425,6.05E-07,138.392,2.51E-05,5.165,1.78E-03,AFP
5091614,2,21.1425,1.55E-06,150.904,6.29E-05,4.867,4.24E-03,AFP
5092266,1,44.87,3.70E-04,141.118,7.32E-03,4.049,1.41E+00,PC
5113822,1,23.6415,4.24E-05,148.961,1.46E-03,5.986,9.45E-02,PC
5113822,2,67.0933,1.46E-04,146.568,1.71E-03,7.206,1.88E-01,PC
5114470,1,459.253,1.08E-02,260.34,1.50E-02,3.577,5.51E+00,NTP
5114623,1,389.278,2.64E-03,284.647,5.69E-03,13.37,1.10E+01,AFP
5115178,1,12.8517,1.26E-06,132.84,7.94E-05,5.688,6.27E-03,AFP
5167392,1,2.20427,8.44E-06,132.873,1.76E-03,1.71,1.01E-01,NTP
5167392,2,1.10213,9.85E-06,131.54,2.54E-03,2.014,1.81E-01,AFP
5167392,3,1.10211,1.22E-05,131.999,4.00E-03,3.048,2.72E+00,AFP
5167392,4,0.734753,1.14E-05,132.254,2.34E-03,1.305,2.86E-01,UNK
5185897,2,6.8344,1.48E-05,136.861,1.63E-03,2.218,5.19E-02,PC
5185897,3,11.4194,4.24E-05,142.118,2.98E-03,3.215,7.94E-02,PC
5192090,1,1.92865,1.99E-05,133.255,5.10E-03,3.682,7.82E-01,UNK
5209669,1,0.7478,9.63E-06,131.863,3.54E-03,3.289,2.51E+00,UNK
5209712,1,0.566852,6.19E-05,131.987,2.72E-02,1.823,3.00E+01,AFP
5209712,2,0.566872,3.38E-05,131.707,1.05E-02,1.733,9.60E+00,AFP
5209845,1,11.9539,5.74E-05,140.272,4.17E-03,2.834,5.45E-01,PC
5219234,1,5.4871,8.45E-06,136.595,1.24E-03,2.771,3.32E-01,PC
5219234,2,8.29089,2.50E-05,135.78,2.58E-03,3.11,4.88E-01,PC
5219234,3,3.2053,1.25E-05,133.482,2.59E-03,2.229,1.47E-01,PC
5219234,4,16.7386,8.82E-05,141.816,4.91E-03,2.364,5.29E-01,PC
5271224,1,2.30003,2.26E-05,132.432,5.10E-03,7.311,5.33E+00,NTP
5271224,2,3.451,5.83E-05,131.858,1.10E-02,7.068,1.05E+00,AFP
5271224,3,3.4515,4.80E-05,133.856,8.31E-03,8.241,4.38E+00,AFP
5271224,4,6.90132,8.87E-05,136.092,9.53E-03,7.135,3.95E-01,NTP
5288937,2,0.893272,8.12E-06,132.286,1.78E-03,2.335,4.43E-01,AFP
5289854,1,9.69493,4.41E-05,133.983,3.67E-03,2.692,6.18E-01,PC
5289854,2,15.3825,1.08E-04,139.08,5.61E-03,3.772,1.12E+00,PC
5289857,1,26.5246,1.97E-04,156.168,6.36E-03,2.591,2.39E-01,AFP
5303557,1,2.39908,5.74E-06,133.061,1.62E-03,2.598,1.76E-01,AFP
5304184,1,1.8046,1.23E-05,132.356,1.53E-03,5.889,2.18E+00,AFP
5304184,2,1.80458,1.43E-05,132.982,2.24E-03,6.259,3.75E+00,AFP
5309849,2,0.628675,1.21E-05,131.821,2.04E-03,2.387,1.96E+00,UNK
5310172,1,0.692996,8.94E-06,132.125,1.89E-03,2.544,1.42E+00,NTP
5310172,2,0.73016,1.06E-05,132.224,2.59E-03,2.727,2.52E+00,NTP
5310435,1,4.93136,3.34E-07,133.154,5.81E-05,11.93,2.36E-03,UNK
5364071,4,18.5961,5.52E-05,141.267,2.52E-03,2.361,5.32E-01,PC
5369827,1,3.60693,2.33E-06,134.777,3.32E-04,1.022,3.41E-02,PC
5370023,1,5.92226,5.14E-05,134.512,5.60E-03,8.692,6.25E-01,AFP
5370023,2,5.92262,5.95E-05,131.935,6.70E-03,12.45,1.47E+00,AFP
4939304,1,0.589755,1.23E-05,131.67,4.89E-03,2.923,1.01E+01,UNK
4939346,1,71.3117,4.71E-04,132.389,4.08E-03,8.805,4.83E-01,PC
4939346,2,34.9179,4.26E-04,157.621,1.02E-02,8.376,2.37E+00,PC
4939533,1,5.77216,3.04E-05,134.923,3.97E-03,2.592,4.01E-01,PC
4951249,1,4.52345,2.48E-05,135.46,3.76E-03,2.042,8.15E-01,AFP
4951447,1,1.62035,4.02E-05,133.142,1.78E-02,1.987,5.25E-01,AFP
4951447,2,1.62042,4.06E-05,132.319,1.94E-02,1.971,9.47E-01,AFP
5008954,1,1.77456,1.06E-05,133.097,1.96E-03,1.74,1.01E-01,NTP
5008954,2,2.34142,2.61E-05,132.885,5.14E-03,6.645,2.07E+00,AFP
5008954,3,2.34145,1.92E-05,133.431,3.71E-03,5.183,1.84E+00,AFP
5024177,1,0.787048,3.08E-05,131.773,5.74E-03,1.063,2.38E-01,AFP
5024177,2,0.787062,1.87E-04,132.155,3.60E-02,1.062,9.37E-01,AFP
5024252,1,2.15044,2.61E-05,132.346,6.84E-03,3.808,1.06E+00,AFP
5024268,1,2.15054,9.82E-06,132.315,1.21E-03,3.546,1.32E-01,AFP
5036966,1,62.7357,6.34E-05,152.219,1.27E-03,10.82,7.49E-03,AFP
5036966,2,62.7348,5.78E-04,191.614,1.11E-02,12.15,6.40E-02,AFP
5037068,1,0.747973,1.04E-04,132.135,2.31E-02,1.242,7.44E-01,UNK
5037568,1,5.82929,7.09E-05,136.609,8.90E-03,13.31,1.68E+00,NTP
5092655,1,0.783245,8.24E-06,131.757,2.28E-03,1.818,8.46E-01,AFP
5092799,1,11.2902,3.79E-04,135.39,3.00E-02,9.605,1.16E+00,UNK
5092799,2,28.2475,1.33E-03,136.087,4.43E-02,13.2,2.21E+00,UNK
5093168,1,0.574559,1.91E-05,131.985,3.37E-03,1.282,9.42E-01,UNK
5115178,2,12.8517,1.28E-06,137.553,8.08E-05,5.595,6.92E-03,AFP
5115379,1,4.20622,6.46E-05,132.235,1.05E-02,12.19,5.43E+00,NTP
5115607,1,10.8441,1.37E-04,135.85,1.00E-02,15.13,1.08E+00,NTP
5171493,1,0.842273,1.03E-05,131.745,2.51E-03,3.258,2.07E+00,AFP
5171493,2,0.842257,1.17E-05,132.044,2.62E-03,2.003,3.71E-01,AFP
5171493,3,1.65335,1.82E-05,132.236,4.41E-03,4.231,1.68E+00,UNK
5192090,2,1.14739,1.28E-05,132.157,3.38E-03,1.975,7.26E-01,NTP
5193077,1,22.2944,1.10E-04,146.444,3.94E-03,1.876,1.52E-01,AFP
5193384,1,21.379,0.00E+00,147.163,0.00E+00,15,0.00E+00,AFP
5193384,2,21.3783,3.05E-04,136.426,1.65E-02,21.95,3.44E-01,AFP
5193386,1,21.3783,2.84E-06,147.204,1.06E-04,25.59,5.80E-03,AFP
5209910,1,0.76466,5.45E-06,131.963,2.30E-03,2.343,2.92E+00,AFP
5209910,2,0.764641,6.88E-06,132.135,7.85E-03,1.865,2.05E-01,AFP
5209910,3,0.517967,1.20E-05,131.78,3.54E-03,1.594,4.75E+00,UNK
5210475,1,1.0089,2.41E-06,131.897,5.81E-04,1.47,2.94E-02,AFP
5219530,1,0.732334,1.36E-05,131.739,4.52E-03,2.487,1.79E+00,UNK
5219533,1,0.549111,9.78E-06,131.655,1.12E-03,1.397,8.11E-01,AFP
5219533,2,0.549106,1.02E-05,131.929,1.29E-03,1.599,4.42E-01,AFP
5219533,3,0.559798,0.00E+00,131.701,0.00E+00,2,0.00E+00,AFP
5271608,1,2.49046,7.95E-06,133.448,1.82E-03,2.026,1.61E-01,AFP
5271803,1,0.540246,6.26E-06,131.552,1.03E-03,1.991,6.09E-01,UNK
